"ID","exercise_name","image_url","level","reps","gender","body_part","equipment"
"[382929,630582240]","Dumbbell Reverse Wrist Curl","https://static.strengthlevel.com/images/silhouettes/dumbbell-reverse-wrist-curl-256x256.png","Novice","0.10x","Female","Forearm","Dumbbell"
"[382929,630582241]","Dumbbell Reverse Wrist Curl","https://static.strengthlevel.com/images/silhouettes/dumbbell-reverse-wrist-curl-256x256.png","Intermediate","0.20x","Female","Forearm","Dumbbell"
"[382929,630582242]","Dumbbell Reverse Wrist Curl","https://static.strengthlevel.com/images/silhouettes/dumbbell-reverse-wrist-curl-256x256.png","Advanced","0.30x","Female","Forearm","Dumbbell"
"[382929,630582243]","Dumbbell Reverse Wrist Curl","https://static.strengthlevel.com/images/silhouettes/dumbbell-reverse-wrist-curl-256x256.png","Elite","0.40x","Female","Forearm","Dumbbell"
"[382929,630582244]","Dumbbell Reverse Curl","https://static.strengthlevel.com/images/silhouettes/dumbbell-reverse-curl-256x256.png","Beginner","0.10x","Male","Forearm","Dumbbell"
"[382929,630582245]","Dumbbell Reverse Curl","https://static.strengthlevel.com/images/silhouettes/dumbbell-reverse-curl-256x256.png","Novice","0.15x","Male","Forearm","Dumbbell"
"[382929,630582246]","Dumbbell Reverse Curl","https://static.strengthlevel.com/images/silhouettes/dumbbell-reverse-curl-256x256.png","Intermediate","0.30x","Male","Forearm","Dumbbell"
"[382929,630582247]","Dumbbell Reverse Curl","https://static.strengthlevel.com/images/silhouettes/dumbbell-reverse-curl-256x256.png","Advanced","0.45x","Male","Forearm","Dumbbell"
"[382929,630582248]","Dumbbell Reverse Curl","https://static.strengthlevel.com/images/silhouettes/dumbbell-reverse-curl-256x256.png","Elite","0.65x","Male","Forearm","Dumbbell"
"[382929,630582249]","Dumbbell Reverse Curl","https://static.strengthlevel.com/images/silhouettes/dumbbell-reverse-curl-256x256.png","Beginner","0.05x","Female","Forearm","Dumbbell"
"[382929,630582250]","Dumbbell Reverse Curl","https://static.strengthlevel.com/images/silhouettes/dumbbell-reverse-curl-256x256.png","Novice","0.10x","Female","Forearm","Dumbbell"
"[382929,630582251]","Dumbbell Reverse Curl","https://static.strengthlevel.com/images/silhouettes/dumbbell-reverse-curl-256x256.png","Intermediate","0.20x","Female","Forearm","Dumbbell"
"[382929,630582252]","Dumbbell Reverse Curl","https://static.strengthlevel.com/images/silhouettes/dumbbell-reverse-curl-256x256.png","Advanced","0.30x","Female","Forearm","Dumbbell"
"[382929,630582253]","Dumbbell Reverse Curl","https://static.strengthlevel.com/images/silhouettes/dumbbell-reverse-curl-256x256.png","Elite","0.45x","Female","Forearm","Dumbbell"
"[382929,630582254]","Squat","https://static.strengthlevel.com/images/silhouettes/squat-256x256.png","Beginner","0.75x","Male","Legs","Barbell"
"[382929,630582255]","Squat","https://static.strengthlevel.com/images/silhouettes/squat-256x256.png","Novice","1.25x","Male","Legs","Barbell"
"[382929,630582256]","Squat","https://static.strengthlevel.com/images/silhouettes/squat-256x256.png","Intermediate","1.50x","Male","Legs","Barbell"
"[382929,630582257]","Squat","https://static.strengthlevel.com/images/silhouettes/squat-256x256.png","Advanced","2.25x","Male","Legs","Barbell"
"[382929,630582258]","Squat","https://static.strengthlevel.com/images/silhouettes/squat-256x256.png","Elite","2.75x","Male","Legs","Barbell"
"[382929,630582259]","Squat","https://static.strengthlevel.com/images/silhouettes/squat-256x256.png","Beginner","0.50x","Female","Legs","Barbell"
"[382929,630582260]","Squat","https://static.strengthlevel.com/images/silhouettes/squat-256x256.png","Novice","0.75x","Female","Legs","Barbell"
"[382929,630582261]","Squat","https://static.strengthlevel.com/images/silhouettes/squat-256x256.png","Intermediate","1.25x","Female","Legs","Barbell"
"[382929,630582262]","Squat","https://static.strengthlevel.com/images/silhouettes/squat-256x256.png","Advanced","1.50x","Female","Legs","Barbell"
"[382929,630582263]","Squat","https://static.strengthlevel.com/images/silhouettes/squat-256x256.png","Elite","2.00x","Female","Legs","Barbell"
"[382929,630582264]","Front Squat","https://static.strengthlevel.com/images/silhouettes/front-squat-256x256.png","Beginner","0.75x","Male","Legs","Barbell"
"[382929,630582265]","Front Squat","https://static.strengthlevel.com/images/silhouettes/front-squat-256x256.png","Novice","1.00x","Male","Legs","Barbell"
"[382929,630582266]","Front Squat","https://static.strengthlevel.com/images/silhouettes/front-squat-256x256.png","Intermediate","1.25x","Male","Legs","Barbell"
"[382929,630582267]","Front Squat","https://static.strengthlevel.com/images/silhouettes/front-squat-256x256.png","Advanced","1.75x","Male","Legs","Barbell"
"[382929,630582268]","Front Squat","https://static.strengthlevel.com/images/silhouettes/front-squat-256x256.png","Elite","2.25x","Male","Legs","Barbell"
"[382929,630582269]","Front Squat","https://static.strengthlevel.com/images/silhouettes/front-squat-256x256.png","Beginner","0.50x","Female","Legs","Barbell"
"[382929,630582270]","Front Squat","https://static.strengthlevel.com/images/silhouettes/front-squat-256x256.png","Novice","0.75x","Female","Legs","Barbell"
"[382929,630582271]","Front Squat","https://static.strengthlevel.com/images/silhouettes/front-squat-256x256.png","Intermediate","1.00x","Female","Legs","Barbell"
"[382929,630582272]","Front Squat","https://static.strengthlevel.com/images/silhouettes/front-squat-256x256.png","Advanced","1.25x","Female","Legs","Barbell"
"[382929,630582273]","Front Squat","https://static.strengthlevel.com/images/silhouettes/front-squat-256x256.png","Elite","1.50x","Female","Legs","Barbell"
"[382929,630582274]","Hip Thrust","https://static.strengthlevel.com/images/silhouettes/hip-thrust-256x256.png","Beginner","0.50x","Male","Legs","Barbell"
"[382929,630582275]","Hip Thrust","https://static.strengthlevel.com/images/silhouettes/hip-thrust-256x256.png","Novice","1.00x","Male","Legs","Barbell"
"[382929,630582276]","Hip Thrust","https://static.strengthlevel.com/images/silhouettes/hip-thrust-256x256.png","Intermediate","1.75x","Male","Legs","Barbell"
"[382929,630582277]","Hip Thrust","https://static.strengthlevel.com/images/silhouettes/hip-thrust-256x256.png","Advanced","2.50x","Male","Legs","Barbell"
"[382929,630582278]","Hip Thrust","https://static.strengthlevel.com/images/silhouettes/hip-thrust-256x256.png","Elite","3.50x","Male","Legs","Barbell"
"[382929,630582279]","Hip Thrust","https://static.strengthlevel.com/images/silhouettes/hip-thrust-256x256.png","Beginner","0.50x","Female","Legs","Barbell"
"[382929,630582280]","Hip Thrust","https://static.strengthlevel.com/images/silhouettes/hip-thrust-256x256.png","Novice","1.00x","Female","Legs","Barbell"
"[382929,630582281]","Hip Thrust","https://static.strengthlevel.com/images/silhouettes/hip-thrust-256x256.png","Intermediate","1.50x","Female","Legs","Barbell"
"[382929,630582282]","Hip Thrust","https://static.strengthlevel.com/images/silhouettes/hip-thrust-256x256.png","Advanced","2.25x","Female","Legs","Barbell"
"[382929,630582283]","Hip Thrust","https://static.strengthlevel.com/images/silhouettes/hip-thrust-256x256.png","Elite","3.00x","Female","Legs","Barbell"
"[382929,630582284]","Box Squat","https://static.strengthlevel.com/images/silhouettes/box-squat-256x256.png","Beginner","0.75x","Male","Legs","Barbell"
"[382929,630582285]","Box Squat","https://static.strengthlevel.com/images/silhouettes/box-squat-256x256.png","Novice","1.25x","Male","Legs","Barbell"
"[382929,630582286]","Box Squat","https://static.strengthlevel.com/images/silhouettes/box-squat-256x256.png","Intermediate","1.75x","Male","Legs","Barbell"
"[382929,630582287]","Box Squat","https://static.strengthlevel.com/images/silhouettes/box-squat-256x256.png","Advanced","2.50x","Male","Legs","Barbell"
"[382929,630582288]","Box Squat","https://static.strengthlevel.com/images/silhouettes/box-squat-256x256.png","Elite","3.25x","Male","Legs","Barbell"
"[382929,630582289]","Box Squat","https://static.strengthlevel.com/images/silhouettes/box-squat-256x256.png","Beginner","0.50x","Female","Legs","Barbell"
"[382929,630582290]","Box Squat","https://static.strengthlevel.com/images/silhouettes/box-squat-256x256.png","Novice","1.00x","Female","Legs","Barbell"
"[382929,630582291]","Box Squat","https://static.strengthlevel.com/images/silhouettes/box-squat-256x256.png","Intermediate","1.25x","Female","Legs","Barbell"
"[382929,630582292]","Box Squat","https://static.strengthlevel.com/images/silhouettes/box-squat-256x256.png","Advanced","1.75x","Female","Legs","Barbell"
"[382929,630582293]","Box Squat","https://static.strengthlevel.com/images/silhouettes/box-squat-256x256.png","Elite","2.50x","Female","Legs","Barbell"
"[382929,630582294]","Bulgarian Split Squat","https://static.strengthlevel.com/images/silhouettes/bulgarian-split-squat-256x256.png","Beginner","0.25x","Male","Legs","Barbell"
"[382929,630582295]","Bulgarian Split Squat","https://static.strengthlevel.com/images/silhouettes/bulgarian-split-squat-256x256.png","Novice","0.50x","Male","Legs","Barbell"
"[382929,630582296]","Bulgarian Split Squat","https://static.strengthlevel.com/images/silhouettes/bulgarian-split-squat-256x256.png","Intermediate","0.75x","Male","Legs","Barbell"
"[382929,630582297]","Bulgarian Split Squat","https://static.strengthlevel.com/images/silhouettes/bulgarian-split-squat-256x256.png","Advanced","1.25x","Male","Legs","Barbell"
"[382929,630582298]","Bulgarian Split Squat","https://static.strengthlevel.com/images/silhouettes/bulgarian-split-squat-256x256.png","Elite","1.75x","Male","Legs","Barbell"
"[382929,630582299]","Bulgarian Split Squat","https://static.strengthlevel.com/images/silhouettes/bulgarian-split-squat-256x256.png","Beginner","0.15x","Female","Legs","Barbell"
"[382929,630582300]","Bulgarian Split Squat","https://static.strengthlevel.com/images/silhouettes/bulgarian-split-squat-256x256.png","Novice","0.30x","Female","Legs","Barbell"
"[382929,630582301]","Bulgarian Split Squat","https://static.strengthlevel.com/images/silhouettes/bulgarian-split-squat-256x256.png","Intermediate","0.55x","Female","Legs","Barbell"
"[382929,630582302]","Bulgarian Split Squat","https://static.strengthlevel.com/images/silhouettes/bulgarian-split-squat-256x256.png","Advanced","0.85x","Female","Legs","Barbell"
"[382929,630582303]","Bulgarian Split Squat","https://static.strengthlevel.com/images/silhouettes/bulgarian-split-squat-256x256.png","Elite","1.25x","Female","Legs","Barbell"
"[382929,630582304]","Good Morning","https://static.strengthlevel.com/images/silhouettes/good-morning-256x256.png","Beginner","0.25x","Male","Legs","Barbell"
"[382929,630582305]","Good Morning","https://static.strengthlevel.com/images/silhouettes/good-morning-256x256.png","Novice","0.50x","Male","Legs","Barbell"
"[382929,630582306]","Good Morning","https://static.strengthlevel.com/images/silhouettes/good-morning-256x256.png","Intermediate","1.00x","Male","Legs","Barbell"
"[382929,630582307]","Good Morning","https://static.strengthlevel.com/images/silhouettes/good-morning-256x256.png","Advanced","1.75x","Male","Legs","Barbell"
"[382929,630582308]","Good Morning","https://static.strengthlevel.com/images/silhouettes/good-morning-256x256.png","Elite","2.25x","Male","Legs","Barbell"
"[382929,630582309]","Good Morning","https://static.strengthlevel.com/images/silhouettes/good-morning-256x256.png","Beginner","0.20x","Female","Legs","Barbell"
"[382929,630582310]","Good Morning","https://static.strengthlevel.com/images/silhouettes/good-morning-256x256.png","Novice","0.40x","Female","Legs","Barbell"
"[382929,630582311]","Good Morning","https://static.strengthlevel.com/images/silhouettes/good-morning-256x256.png","Intermediate","0.70x","Female","Legs","Barbell"
"[382929,630582312]","Good Morning","https://static.strengthlevel.com/images/silhouettes/good-morning-256x256.png","Advanced","1.05x","Female","Legs","Barbell"
"[382929,630582313]","Good Morning","https://static.strengthlevel.com/images/silhouettes/good-morning-256x256.png","Elite","1.45x","Female","Legs","Barbell"
"[382929,630582314]","Barbell Lunge","https://static.strengthlevel.com/images/silhouettes/barbell-lunge-256x256.png","Beginner","0.50x","Male","Legs","Barbell"
"[382929,630582315]","Barbell Lunge","https://static.strengthlevel.com/images/silhouettes/barbell-lunge-256x256.png","Novice","0.75x","Male","Legs","Barbell"
"[382929,630582316]","Barbell Lunge","https://static.strengthlevel.com/images/silhouettes/barbell-lunge-256x256.png","Intermediate","1.00x","Male","Legs","Barbell"
"[382929,630582317]","Barbell Lunge","https://static.strengthlevel.com/images/silhouettes/barbell-lunge-256x256.png","Advanced","1.50x","Male","Legs","Barbell"
"[382929,630582318]","Barbell Lunge","https://static.strengthlevel.com/images/silhouettes/barbell-lunge-256x256.png","Elite","2.00x","Male","Legs","Barbell"
"[382929,630582319]","Barbell Lunge","https://static.strengthlevel.com/images/silhouettes/barbell-lunge-256x256.png","Beginner","0.25x","Female","Legs","Barbell"
"[382929,630582320]","Barbell Lunge","https://static.strengthlevel.com/images/silhouettes/barbell-lunge-256x256.png","Novice","0.50x","Female","Legs","Barbell"
"[382929,630582321]","Barbell Lunge","https://static.strengthlevel.com/images/silhouettes/barbell-lunge-256x256.png","Intermediate","0.75x","Female","Legs","Barbell"
"[382929,630582322]","Barbell Lunge","https://static.strengthlevel.com/images/silhouettes/barbell-lunge-256x256.png","Advanced","1.25x","Female","Legs","Barbell"
"[382929,630582323]","Barbell Lunge","https://static.strengthlevel.com/images/silhouettes/barbell-lunge-256x256.png","Elite","1.50x","Female","Legs","Barbell"
"[382929,630582324]","Zercher Squat","https://static.strengthlevel.com/images/silhouettes/zercher-squat-256x256.png","Beginner","0.50x","Male","Legs","Barbell"
"[382929,630582325]","Zercher Squat","https://static.strengthlevel.com/images/silhouettes/zercher-squat-256x256.png","Novice","1.00x","Male","Legs","Barbell"
"[382929,630582326]","Zercher Squat","https://static.strengthlevel.com/images/silhouettes/zercher-squat-256x256.png","Intermediate","1.50x","Male","Legs","Barbell"
"[382929,630582327]","Zercher Squat","https://static.strengthlevel.com/images/silhouettes/zercher-squat-256x256.png","Advanced","2.00x","Male","Legs","Barbell"
"[382929,630582328]","Zercher Squat","https://static.strengthlevel.com/images/silhouettes/zercher-squat-256x256.png","Elite","2.50x","Male","Legs","Barbell"
"[382929,630582329]","Zercher Squat","https://static.strengthlevel.com/images/silhouettes/zercher-squat-256x256.png","Beginner","0.25x","Female","Legs","Barbell"
"[382929,630582330]","Zercher Squat","https://static.strengthlevel.com/images/silhouettes/zercher-squat-256x256.png","Novice","0.50x","Female","Legs","Barbell"
"[382929,630582331]","Zercher Squat","https://static.strengthlevel.com/images/silhouettes/zercher-squat-256x256.png","Intermediate","1.00x","Female","Legs","Barbell"
"[382929,630582332]","Zercher Squat","https://static.strengthlevel.com/images/silhouettes/zercher-squat-256x256.png","Advanced","1.50x","Female","Legs","Barbell"
"[382929,630582333]","Zercher Squat","https://static.strengthlevel.com/images/silhouettes/zercher-squat-256x256.png","Elite","1.75x","Female","Legs","Barbell"
"[382929,630582334]","Smith Machine Squat","https://static.strengthlevel.com/images/silhouettes/smith-machine-squat-256x256.png","Beginner","0.75x","Male","Legs","Barbell"
"[382929,630582335]","Smith Machine Squat","https://static.strengthlevel.com/images/silhouettes/smith-machine-squat-256x256.png","Novice","1.00x","Male","Legs","Barbell"
"[382929,630582336]","Smith Machine Squat","https://static.strengthlevel.com/images/silhouettes/smith-machine-squat-256x256.png","Intermediate","1.50x","Male","Legs","Barbell"
"[382929,630582337]","Smith Machine Squat","https://static.strengthlevel.com/images/silhouettes/smith-machine-squat-256x256.png","Advanced","2.25x","Male","Legs","Barbell"
"[382929,630582338]","Smith Machine Squat","https://static.strengthlevel.com/images/silhouettes/smith-machine-squat-256x256.png","Elite","3.00x","Male","Legs","Barbell"
"[382929,630582339]","Smith Machine Squat","https://static.strengthlevel.com/images/silhouettes/smith-machine-squat-256x256.png","Beginner","0.25x","Female","Legs","Barbell"
"[382929,630582340]","Smith Machine Squat","https://static.strengthlevel.com/images/silhouettes/smith-machine-squat-256x256.png","Novice","0.75x","Female","Legs","Barbell"
"[382929,630582341]","Smith Machine Squat","https://static.strengthlevel.com/images/silhouettes/smith-machine-squat-256x256.png","Intermediate","1.00x","Female","Legs","Barbell"
"[382929,630582342]","Smith Machine Squat","https://static.strengthlevel.com/images/silhouettes/smith-machine-squat-256x256.png","Advanced","1.50x","Female","Legs","Barbell"
"[382929,630582343]","Smith Machine Squat","https://static.strengthlevel.com/images/silhouettes/smith-machine-squat-256x256.png","Elite","2.25x","Female","Legs","Barbell"
"[382929,630582344]","Overhead Squat","https://static.strengthlevel.com/images/silhouettes/overhead-squat-256x256.png","Beginner","0.25x","Male","Legs","Barbell"
"[382929,630582345]","Overhead Squat","https://static.strengthlevel.com/images/silhouettes/overhead-squat-256x256.png","Novice","0.75x","Male","Legs","Barbell"
"[382929,630582346]","Overhead Squat","https://static.strengthlevel.com/images/silhouettes/overhead-squat-256x256.png","Intermediate","1.00x","Male","Legs","Barbell"
"[382929,630582347]","Overhead Squat","https://static.strengthlevel.com/images/silhouettes/overhead-squat-256x256.png","Advanced","1.50x","Male","Legs","Barbell"
"[382929,630582348]","Overhead Squat","https://static.strengthlevel.com/images/silhouettes/overhead-squat-256x256.png","Elite","2.00x","Male","Legs","Barbell"
"[382929,630582349]","Overhead Squat","https://static.strengthlevel.com/images/silhouettes/overhead-squat-256x256.png","Beginner","0.30x","Female","Legs","Barbell"
"[382929,630582350]","Overhead Squat","https://static.strengthlevel.com/images/silhouettes/overhead-squat-256x256.png","Novice","0.45x","Female","Legs","Barbell"
"[382929,630582351]","Overhead Squat","https://static.strengthlevel.com/images/silhouettes/overhead-squat-256x256.png","Intermediate","0.70x","Female","Legs","Barbell"
"[382929,630582352]","Overhead Squat","https://static.strengthlevel.com/images/silhouettes/overhead-squat-256x256.png","Advanced","1.00x","Female","Legs","Barbell"
"[382929,630582353]","Overhead Squat","https://static.strengthlevel.com/images/silhouettes/overhead-squat-256x256.png","Elite","1.30x","Female","Legs","Barbell"
"[382929,630582354]","Split Squat","https://static.strengthlevel.com/images/silhouettes/split-squat-256x256.png","Beginner","0.25x","Male","Legs","Barbell"
"[382929,630582355]","Split Squat","https://static.strengthlevel.com/images/silhouettes/split-squat-256x256.png","Novice","0.75x","Male","Legs","Barbell"
"[382929,630582356]","Split Squat","https://static.strengthlevel.com/images/silhouettes/split-squat-256x256.png","Intermediate","1.00x","Male","Legs","Barbell"
"[382929,630582357]","Split Squat","https://static.strengthlevel.com/images/silhouettes/split-squat-256x256.png","Advanced","1.75x","Male","Legs","Barbell"
"[382929,630582358]","Split Squat","https://static.strengthlevel.com/images/silhouettes/split-squat-256x256.png","Elite","2.25x","Male","Legs","Barbell"
"[382929,630582359]","Split Squat","https://static.strengthlevel.com/images/silhouettes/split-squat-256x256.png","Beginner","0.25x","Female","Legs","Barbell"
"[382929,630582360]","Split Squat","https://static.strengthlevel.com/images/silhouettes/split-squat-256x256.png","Novice","0.50x","Female","Legs","Barbell"
"[382929,630582361]","Split Squat","https://static.strengthlevel.com/images/silhouettes/split-squat-256x256.png","Intermediate","0.75x","Female","Legs","Barbell"
"[382929,630582362]","Split Squat","https://static.strengthlevel.com/images/silhouettes/split-squat-256x256.png","Advanced","1.25x","Female","Legs","Barbell"
"[382929,630582363]","Split Squat","https://static.strengthlevel.com/images/silhouettes/split-squat-256x256.png","Elite","1.50x","Female","Legs","Barbell"
"[382929,630582364]","Barbell Calf Raise","https://static.strengthlevel.com/images/silhouettes/barbell-calf-raise-256x256.png","Beginner","0.50x","Male","Legs","Barbell"
"[382929,630582365]","Barbell Calf Raise","https://static.strengthlevel.com/images/silhouettes/barbell-calf-raise-256x256.png","Novice","1.00x","Male","Legs","Barbell"
"[382929,630582366]","Barbell Calf Raise","https://static.strengthlevel.com/images/silhouettes/barbell-calf-raise-256x256.png","Intermediate","1.50x","Male","Legs","Barbell"
"[382929,630582367]","Barbell Calf Raise","https://static.strengthlevel.com/images/silhouettes/barbell-calf-raise-256x256.png","Advanced","2.25x","Male","Legs","Barbell"
"[382929,630582368]","Barbell Calf Raise","https://static.strengthlevel.com/images/silhouettes/barbell-calf-raise-256x256.png","Elite","3.25x","Male","Legs","Barbell"
"[382929,630582369]","Barbell Calf Raise","https://static.strengthlevel.com/images/silhouettes/barbell-calf-raise-256x256.png","Beginner","0.25x","Female","Legs","Barbell"
"[382929,630582370]","Barbell Calf Raise","https://static.strengthlevel.com/images/silhouettes/barbell-calf-raise-256x256.png","Novice","0.75x","Female","Legs","Barbell"
"[382929,630582371]","Barbell Calf Raise","https://static.strengthlevel.com/images/silhouettes/barbell-calf-raise-256x256.png","Intermediate","1.25x","Female","Legs","Barbell"
"[382929,630582372]","Barbell Calf Raise","https://static.strengthlevel.com/images/silhouettes/barbell-calf-raise-256x256.png","Advanced","2.00x","Female","Legs","Barbell"
"[382929,630582373]","Barbell Calf Raise","https://static.strengthlevel.com/images/silhouettes/barbell-calf-raise-256x256.png","Elite","2.75x","Female","Legs","Barbell"
"[382929,630582374]","Landmine Squat","https://static.strengthlevel.com/images/silhouettes/landmine-squat-256x256.png","Beginner","0.25x","Male","Legs","Barbell"
"[382929,630582375]","Landmine Squat","https://static.strengthlevel.com/images/silhouettes/landmine-squat-256x256.png","Novice","0.75x","Male","Legs","Barbell"
"[382929,630582376]","Landmine Squat","https://static.strengthlevel.com/images/silhouettes/landmine-squat-256x256.png","Intermediate","1.25x","Male","Legs","Barbell"
"[382929,630582377]","Landmine Squat","https://static.strengthlevel.com/images/silhouettes/landmine-squat-256x256.png","Advanced","1.75x","Male","Legs","Barbell"
"[382929,630582378]","Landmine Squat","https://static.strengthlevel.com/images/silhouettes/landmine-squat-256x256.png","Elite","2.75x","Male","Legs","Barbell"
"[382929,630582379]","Landmine Squat","https://static.strengthlevel.com/images/silhouettes/landmine-squat-256x256.png","Beginner","0.25x","Female","Legs","Barbell"
"[382929,630582380]","Landmine Squat","https://static.strengthlevel.com/images/silhouettes/landmine-squat-256x256.png","Novice","0.50x","Female","Legs","Barbell"
"[382929,630582381]","Landmine Squat","https://static.strengthlevel.com/images/silhouettes/landmine-squat-256x256.png","Intermediate","0.75x","Female","Legs","Barbell"
"[382929,630582382]","Landmine Squat","https://static.strengthlevel.com/images/silhouettes/landmine-squat-256x256.png","Advanced","1.25x","Female","Legs","Barbell"
"[382929,630582383]","Landmine Squat","https://static.strengthlevel.com/images/silhouettes/landmine-squat-256x256.png","Elite","1.50x","Female","Legs","Barbell"
"[382929,630582384]","Barbell Reverse Lunge","https://static.strengthlevel.com/images/silhouettes/barbell-reverse-lunge-256x256.png","Beginner","0.50x","Male","Legs","Barbell"
"[382929,630582385]","Barbell Reverse Lunge","https://static.strengthlevel.com/images/silhouettes/barbell-reverse-lunge-256x256.png","Novice","0.75x","Male","Legs","Barbell"
"[382929,630582386]","Barbell Reverse Lunge","https://static.strengthlevel.com/images/silhouettes/barbell-reverse-lunge-256x256.png","Intermediate","1.25x","Male","Legs","Barbell"
"[382929,630582387]","Barbell Reverse Lunge","https://static.strengthlevel.com/images/silhouettes/barbell-reverse-lunge-256x256.png","Advanced","1.75x","Male","Legs","Barbell"
"[382929,630582388]","Barbell Reverse Lunge","https://static.strengthlevel.com/images/silhouettes/barbell-reverse-lunge-256x256.png","Elite","2.25x","Male","Legs","Barbell"
"[382929,630582389]","Barbell Reverse Lunge","https://static.strengthlevel.com/images/silhouettes/barbell-reverse-lunge-256x256.png","Beginner","0.25x","Female","Legs","Barbell"
"[382929,630582390]","Barbell Reverse Lunge","https://static.strengthlevel.com/images/silhouettes/barbell-reverse-lunge-256x256.png","Novice","0.50x","Female","Legs","Barbell"
"[382929,630582391]","Barbell Reverse Lunge","https://static.strengthlevel.com/images/silhouettes/barbell-reverse-lunge-256x256.png","Intermediate","1.00x","Female","Legs","Barbell"
"[382929,630582392]","Barbell Reverse Lunge","https://static.strengthlevel.com/images/silhouettes/barbell-reverse-lunge-256x256.png","Advanced","1.25x","Female","Legs","Barbell"
"[382929,630582393]","Barbell Reverse Lunge","https://static.strengthlevel.com/images/silhouettes/barbell-reverse-lunge-256x256.png","Elite","1.50x","Female","Legs","Barbell"
"[382929,630582394]","Barbell Glute Bridge","https://static.strengthlevel.com/images/silhouettes/barbell-glute-bridge-256x256.png","Beginner","0.50x","Male","Legs","Barbell"
"[382929,630582395]","Barbell Glute Bridge","https://static.strengthlevel.com/images/silhouettes/barbell-glute-bridge-256x256.png","Novice","1.00x","Male","Legs","Barbell"
"[382929,630582396]","Barbell Glute Bridge","https://static.strengthlevel.com/images/silhouettes/barbell-glute-bridge-256x256.png","Intermediate","1.50x","Male","Legs","Barbell"
"[382929,630582397]","Barbell Glute Bridge","https://static.strengthlevel.com/images/silhouettes/barbell-glute-bridge-256x256.png","Advanced","2.50x","Male","Legs","Barbell"
"[382929,630582398]","Barbell Glute Bridge","https://static.strengthlevel.com/images/silhouettes/barbell-glute-bridge-256x256.png","Elite","3.50x","Male","Legs","Barbell"
"[382929,630582399]","Barbell Glute Bridge","https://static.strengthlevel.com/images/silhouettes/barbell-glute-bridge-256x256.png","Beginner","0.50x","Female","Legs","Barbell"
"[382929,630582400]","Barbell Glute Bridge","https://static.strengthlevel.com/images/silhouettes/barbell-glute-bridge-256x256.png","Novice","1.00x","Female","Legs","Barbell"
"[382929,630582401]","Barbell Glute Bridge","https://static.strengthlevel.com/images/silhouettes/barbell-glute-bridge-256x256.png","Intermediate","1.50x","Female","Legs","Barbell"
"[382929,630582402]","Barbell Glute Bridge","https://static.strengthlevel.com/images/silhouettes/barbell-glute-bridge-256x256.png","Advanced","2.25x","Female","Legs","Barbell"
"[382929,630582403]","Barbell Glute Bridge","https://static.strengthlevel.com/images/silhouettes/barbell-glute-bridge-256x256.png","Elite","3.00x","Female","Legs","Barbell"
"[382929,630582404]","Safety Bar Squat","https://static.strengthlevel.com/images/silhouettes/safety-bar-squat-256x256.png","Beginner","0.75x","Male","Legs","Barbell"
"[382929,630582406]","Safety Bar Squat","https://static.strengthlevel.com/images/silhouettes/safety-bar-squat-256x256.png","Novice","1.25x","Male","Legs","Barbell"
"[382929,630582407]","Safety Bar Squat","https://static.strengthlevel.com/images/silhouettes/safety-bar-squat-256x256.png","Intermediate","1.75x","Male","Legs","Barbell"
"[382929,630582408]","Safety Bar Squat","https://static.strengthlevel.com/images/silhouettes/safety-bar-squat-256x256.png","Advanced","2.25x","Male","Legs","Barbell"
"[382929,630582409]","Safety Bar Squat","https://static.strengthlevel.com/images/silhouettes/safety-bar-squat-256x256.png","Elite","3.00x","Male","Legs","Barbell"
"[382929,630582410]","Safety Bar Squat","https://static.strengthlevel.com/images/silhouettes/safety-bar-squat-256x256.png","Beginner","0.50x","Female","Legs","Barbell"
"[382929,630582411]","Safety Bar Squat","https://static.strengthlevel.com/images/silhouettes/safety-bar-squat-256x256.png","Novice","1.00x","Female","Legs","Barbell"
"[382929,630582412]","Safety Bar Squat","https://static.strengthlevel.com/images/silhouettes/safety-bar-squat-256x256.png","Intermediate","1.25x","Female","Legs","Barbell"
"[382929,630582413]","Safety Bar Squat","https://static.strengthlevel.com/images/silhouettes/safety-bar-squat-256x256.png","Advanced","1.75x","Female","Legs","Barbell"
"[382929,630582414]","Safety Bar Squat","https://static.strengthlevel.com/images/silhouettes/safety-bar-squat-256x256.png","Elite","2.25x","Female","Legs","Barbell"
"[382929,630582415]","Barbell Hack Squat","data:image/gifbase64R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Beginner","0.75x","Male","Legs","Barbell"
"[382929,630582416]","Barbell Hack Squat","data:image/gifbase64R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Novice","1.00x","Male","Legs","Barbell"
"[382929,630582417]","Barbell Hack Squat","data:image/gifbase64R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Intermediate","1.75x","Male","Legs","Barbell"
"[382929,630582418]","Barbell Hack Squat","data:image/gifbase64R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Advanced","2.25x","Male","Legs","Barbell"
"[382929,630582419]","Barbell Hack Squat","data:image/gifbase64R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Elite","3.00x","Male","Legs","Barbell"
